"BFI_agreeableness_z","BFI_agreeableness_t","BFI_closeones_agreeableness_z","BFI_closeones_agreeableness_t"
0.171350374885033,51.7135037488503,-0.097171419755607,49.0282858024439
0.917228477325765,59.1722847732576,0.431555423032256,54.3155542303226
-0.0151191507251499,49.8488084927485,0.960282265820118,59.6028226582012
0.357819900495216,53.5781990049522,-0.273413700684895,47.2658629931511
-0.201588676335333,47.9841132366467,0.0790708611736806,50.7907086117368
-1.87981440682698,31.2018559317302,-2.91704791462421,20.8295208537579
-1.6933448812168,33.066551187832,-1.85959422904848,31.4040577095152
0.917228477325765,59.1722847732576,0.431555423032256,54.3155542303226
0.171350374885033,51.7135037488503,0.255313142102968,52.5531314210297
-1.50687535560661,34.9312464439339,-0.62589826254347,43.7410173745653
-3.18510108609826,18.1489891390174,-2.74080563369492,22.5919436630508
0.357819900495216,53.5781990049522,0.784039984890831,57.8403998489083
0.357819900495216,53.5781990049522,1.13652454674941,61.3652454674941
-0.0151191507251499,49.8488084927485,-0.273413700684895,47.2658629931511
-0.388058201945516,46.1194179805448,-0.802140543472757,41.9785945652724
-1.32040582999643,36.7959417000357,-0.273413700684895,47.2658629931511
-0.201588676335333,47.9841132366467,-0.097171419755607,49.0282858024439
-0.760997253165881,42.3900274683412,-1.15462510533133,38.4537489466867
0.171350374885033,51.7135037488503,0.431555423032256,54.3155542303226
1.10369800293595,61.0369800293595,1.13652454674941,61.3652454674941
-0.201588676335333,47.9841132366467,-1.50710966718991,34.9289033281009
-1.32040582999643,36.7959417000357,-0.273413700684895,47.2658629931511
-0.574527727555699,44.254722724443,-1.15462510533133,38.4537489466867
0.730758951715582,57.3075895171558,0.431555423032256,54.3155542303226
-1.32040582999643,36.7959417000357,-0.802140543472757,41.9785945652724
0.357819900495216,53.5781990049522,-0.449655981614182,45.5034401838582
-0.201588676335333,47.9841132366467,-0.449655981614182,45.5034401838582
0.730758951715582,57.3075895171558,1.31276682767869,63.1276682767869
0.917228477325765,59.1722847732576,-0.62589826254347,43.7410173745653
1.10369800293595,61.0369800293595,1.66525138953727,66.6525138953727
-1.87981440682698,31.2018559317302,-1.33086738626062,36.6913261373938
1.10369800293595,61.0369800293595,1.13652454674941,61.3652454674941
0.544289426105399,55.442894261054,-1.85959422904848,31.4040577095152
0.917228477325765,59.1722847732576,0.255313142102968,52.5531314210297
-1.50687535560661,34.9312464439339,-2.03583650997777,29.6416349002223
-0.201588676335333,47.9841132366467,0.431555423032256,54.3155542303226
0.357819900495216,53.5781990049522,0.607797703961543,56.0779770396154
-0.574527727555699,44.254722724443,-1.50710966718991,34.9289033281009
1.6631065797665,66.631065797665,0.784039984890831,57.8403998489083
-2.25275345804734,27.4724654195266,-0.62589826254347,43.7410173745653
-0.574527727555699,44.254722724443,0.784039984890831,57.8403998489083
-1.87981440682698,31.2018559317302,0.0790708611736806,50.7907086117368
0.917228477325765,59.1722847732576,0.960282265820118,59.6028226582012
0.917228477325765,59.1722847732576,-0.097171419755607,49.0282858024439
-1.50687535560661,34.9312464439339,-1.15462510533133,38.4537489466867
0.730758951715582,57.3075895171558,0.960282265820118,59.6028226582012
-0.0151191507251499,49.8488084927485,-0.62589826254347,43.7410173745653
-0.760997253165881,42.3900274683412,-0.62589826254347,43.7410173745653
-1.50687535560661,34.9312464439339,-0.62589826254347,43.7410173745653
0.171350374885033,51.7135037488503,1.13652454674941,61.3652454674941
-0.0151191507251499,49.8488084927485,0.784039984890831,57.8403998489083
-1.13393630438625,38.6606369561375,-0.097171419755607,49.0282858024439
0.357819900495216,53.5781990049522,0.255313142102968,52.5531314210297
-0.760997253165881,42.3900274683412,-0.097171419755607,49.0282858024439
-0.947466778776064,40.5253322122394,-0.978382824402045,40.2161717559796
-1.32040582999643,36.7959417000357,-0.62589826254347,43.7410173745653
-0.388058201945516,46.1194179805448,0.607797703961543,56.0779770396154
0.544289426105399,55.442894261054,-0.273413700684895,47.2658629931511
0.544289426105399,55.442894261054,0.784039984890831,57.8403998489083
1.29016752854613,62.9016752854613,-0.62589826254347,43.7410173745653
-1.87981440682698,31.2018559317302,-0.62589826254347,43.7410173745653
0.917228477325765,59.1722847732576,-0.802140543472757,41.9785945652724
0.544289426105399,55.442894261054,0.784039984890831,57.8403998489083
0.171350374885033,51.7135037488503,0.431555423032256,54.3155542303226
0.730758951715582,57.3075895171558,-0.273413700684895,47.2658629931511
0.171350374885033,51.7135037488503,1.13652454674941,61.3652454674941
0.357819900495216,53.5781990049522,0.255313142102968,52.5531314210297
-0.760997253165881,42.3900274683412,0.607797703961543,56.0779770396154
-0.760997253165881,42.3900274683412,-0.449655981614182,45.5034401838582
-0.574527727555699,44.254722724443,0.607797703961543,56.0779770396154
0.730758951715582,57.3075895171558,-0.62589826254347,43.7410173745653
-1.50687535560661,34.9312464439339,-1.68335194811919,33.1664805188081
-2.43922298365753,25.6077701634247,-3.44577475741207,15.5422524258793
-1.13393630438625,38.6606369561375,-0.097171419755607,49.0282858024439
0.917228477325765,59.1722847732576,-0.097171419755607,49.0282858024439
-0.0151191507251499,49.8488084927485,-1.50710966718991,34.9289033281009
-1.6933448812168,33.066551187832,-1.85959422904848,31.4040577095152
-0.0151191507251499,49.8488084927485,0.431555423032256,54.3155542303226
0.544289426105399,55.442894261054,-0.097171419755607,49.0282858024439
-0.574527727555699,44.254722724443,-0.449655981614182,45.5034401838582
0.730758951715582,57.3075895171558,0.607797703961543,56.0779770396154
-0.947466778776064,40.5253322122394,-0.802140543472757,41.9785945652724
1.29016752854613,62.9016752854613,1.13652454674941,61.3652454674941
-0.0151191507251499,49.8488084927485,-0.273413700684895,47.2658629931511
-0.574527727555699,44.254722724443,0.431555423032256,54.3155542303226
0.357819900495216,53.5781990049522,0.255313142102968,52.5531314210297
1.84957610537668,68.4957610537668,1.31276682767869,63.1276682767869
0.544289426105399,55.442894261054,0.431555423032256,54.3155542303226
-1.32040582999643,36.7959417000357,-0.802140543472757,41.9785945652724
-0.201588676335333,47.9841132366467,1.31276682767869,63.1276682767869
0.357819900495216,53.5781990049522,0.255313142102968,52.5531314210297
-0.201588676335333,47.9841132366467,0.431555423032256,54.3155542303226
-0.201588676335333,47.9841132366467,0.607797703961543,56.0779770396154
1.10369800293595,61.0369800293595,0.784039984890831,57.8403998489083
1.6631065797665,66.631065797665,1.13652454674941,61.3652454674941
0.171350374885033,51.7135037488503,-0.62589826254347,43.7410173745653
-0.201588676335333,47.9841132366467,0.431555423032256,54.3155542303226
1.47663705415631,64.7663705415631,0.784039984890831,57.8403998489083
0.917228477325765,59.1722847732576,0.255313142102968,52.5531314210297
-0.0151191507251499,49.8488084927485,-1.15462510533133,38.4537489466867
-1.32040582999643,36.7959417000357,-1.68335194811919,33.1664805188081
-0.947466778776064,40.5253322122394,0.960282265820118,59.6028226582012
-0.388058201945516,46.1194179805448,0.431555423032256,54.3155542303226
0.357819900495216,53.5781990049522,0.255313142102968,52.5531314210297
-0.574527727555699,44.254722724443,-0.097171419755607,49.0282858024439
-0.201588676335333,47.9841132366467,-1.85959422904848,31.4040577095152
1.29016752854613,62.9016752854613,-0.273413700684895,47.2658629931511
-0.388058201945516,46.1194179805448,-0.449655981614182,45.5034401838582
-0.760997253165881,42.3900274683412,1.13652454674941,61.3652454674941
1.10369800293595,61.0369800293595,1.48900910860798,64.8900910860798
0.917228477325765,59.1722847732576,1.31276682767869,63.1276682767869
-0.388058201945516,46.1194179805448,-0.097171419755607,49.0282858024439
0.544289426105399,55.442894261054,1.66525138953727,66.6525138953727
-0.388058201945516,46.1194179805448,0.607797703961543,56.0779770396154
-0.760997253165881,42.3900274683412,-1.33086738626062,36.6913261373938
-0.201588676335333,47.9841132366467,1.66525138953727,66.6525138953727
-0.388058201945516,46.1194179805448,-0.449655981614182,45.5034401838582
0.917228477325765,59.1722847732576,0.431555423032256,54.3155542303226
0.917228477325765,59.1722847732576,0.431555423032256,54.3155542303226
-0.201588676335333,47.9841132366467,0.255313142102968,52.5531314210297
-1.13393630438625,38.6606369561375,-0.802140543472757,41.9785945652724
1.6631065797665,66.631065797665,1.13652454674941,61.3652454674941
1.10369800293595,61.0369800293595,0.784039984890831,57.8403998489083
1.6631065797665,66.631065797665,0.960282265820118,59.6028226582012
-0.201588676335333,47.9841132366467,0.255313142102968,52.5531314210297
0.917228477325765,59.1722847732576,0.431555423032256,54.3155542303226
0.544289426105399,55.442894261054,-0.097171419755607,49.0282858024439
0.357819900495216,53.5781990049522,0.255313142102968,52.5531314210297
-0.201588676335333,47.9841132366467,-0.273413700684895,47.2658629931511
-0.760997253165881,42.3900274683412,-1.85959422904848,31.4040577095152
0.917228477325765,59.1722847732576,-0.273413700684895,47.2658629931511
0.544289426105399,55.442894261054,0.607797703961543,56.0779770396154
0.917228477325765,59.1722847732576,0.784039984890831,57.8403998489083
2.03604563098686,70.3604563098686,1.31276682767869,63.1276682767869
0.730758951715582,57.3075895171558,0.0790708611736806,50.7907086117368
-0.201588676335333,47.9841132366467,-0.097171419755607,49.0282858024439
1.29016752854613,62.9016752854613,0.960282265820118,59.6028226582012
-1.32040582999643,36.7959417000357,-0.097171419755607,49.0282858024439
-0.0151191507251499,49.8488084927485,-0.273413700684895,47.2658629931511
-0.388058201945516,46.1194179805448,-0.978382824402045,40.2161717559796
-1.87981440682698,31.2018559317302,-0.802140543472757,41.9785945652724
0.171350374885033,51.7135037488503,-0.62589826254347,43.7410173745653
0.544289426105399,55.442894261054,0.960282265820118,59.6028226582012
-0.947466778776064,40.5253322122394,-0.62589826254347,43.7410173745653
0.917228477325765,59.1722847732576,-0.802140543472757,41.9785945652724
-0.201588676335333,47.9841132366467,0.960282265820118,59.6028226582012
-0.201588676335333,47.9841132366467,1.48900910860798,64.8900910860798
0.917228477325765,59.1722847732576,1.13652454674941,61.3652454674941
1.10369800293595,61.0369800293595,1.48900910860798,64.8900910860798
-0.947466778776064,40.5253322122394,-0.62589826254347,43.7410173745653
-1.6933448812168,33.066551187832,-2.21207879090706,27.8792120909294
0.730758951715582,57.3075895171558,1.13652454674941,61.3652454674941
-0.0151191507251499,49.8488084927485,0.431555423032256,54.3155542303226
0.917228477325765,59.1722847732576,1.13652454674941,61.3652454674941
0.730758951715582,57.3075895171558,-0.097171419755607,49.0282858024439
0.544289426105399,55.442894261054,0.0790708611736806,50.7907086117368
-1.50687535560661,34.9312464439339,-1.15462510533133,38.4537489466867
0.171350374885033,51.7135037488503,1.31276682767869,63.1276682767869
0.730758951715582,57.3075895171558,0.607797703961543,56.0779770396154
0.357819900495216,53.5781990049522,-1.85959422904848,31.4040577095152
-1.50687535560661,34.9312464439339,0.0790708611736806,50.7907086117368
2.03604563098686,70.3604563098686,0.431555423032256,54.3155542303226
0.544289426105399,55.442894261054,0.607797703961543,56.0779770396154
0.171350374885033,51.7135037488503,1.13652454674941,61.3652454674941
1.6631065797665,66.631065797665,1.31276682767869,63.1276682767869
1.10369800293595,61.0369800293595,0.607797703961543,56.0779770396154
1.10369800293595,61.0369800293595,0.0790708611736806,50.7907086117368
0.171350374885033,51.7135037488503,-1.85959422904848,31.4040577095152
0.544289426105399,55.442894261054,0.784039984890831,57.8403998489083
1.29016752854613,62.9016752854613,1.48900910860798,64.8900910860798
-0.388058201945516,46.1194179805448,-1.15462510533133,38.4537489466867
-0.388058201945516,46.1194179805448,0.431555423032256,54.3155542303226
0.171350374885033,51.7135037488503,-0.802140543472757,41.9785945652724
-0.574527727555699,44.254722724443,-0.62589826254347,43.7410173745653
-0.574527727555699,44.254722724443,-0.273413700684895,47.2658629931511
